ID,Title,Description,Category_title,Geometry_Coordinates_1,Geometry_Coordinates_2,Geometry_Coordinates_3,Geometry_Coordinates_4,Date,Time
EONET_10105,Wildfire in Botswana 1021324,,Wildfires,23.844879896267443  -23.172665985749912,,,,2024-08-13,19:00:00
EONET_10106,Wildfire in Angola 1021326,,Wildfires,20.151860142822915  -15.32425614054062,,,,2024-08-13,19:00:00
EONET_10107,Wildfire in Bolivia  Brazil 1021358,,Wildfires,-58.87181538743225  -16.318102930701656,,,,2024-08-13,19:00:00
EONET_10108,Wildfire in Australia 1021359,,Wildfires,133.20903033206014  -15.940576804531611,,,,2024-08-13,19:00:00
EONET_10109,Wildfire in Zambia 1021325,,Wildfires,22.444894948672886  -14.567500878355713,,,,2024-08-13,19:00:00
EONET_10160,Wildfire in Mozambique  Tanzania 1021372,,Wildfires,37.09169742844707  -11.715109718023852,,,,2024-08-13,19:00:00
EONET_10161,Wildfire in Botswana 1021373,,Wildfires,23.71501458705915  -23.19414206837595,,,,2024-08-13,19:00:00
EONET_10162,Wildfire in Brazil 1021385,,Wildfires,-56.8519993150847  -11.858373554301084,,,,2024-08-13,19:00:00
EONET_10163,Wildfire in Angola 1021374,,Wildfires,21.873162171690765  -10.007720387322436,,,,2024-08-13,19:00:00
EONET_10164,Wildfire in Zambia 1021375,,Wildfires,30.46562079715321  -10.725684070951852,,,,2024-08-13,19:00:00
EONET_10165,Wildfire in Australia 1021396,,Wildfires,130.47331224951319  -18.362925195430233,,,,2024-08-13,19:00:00
EONET_10166,Wildfire in Brazil 1021397,,Wildfires,-46.32850106325199  -8.736137086896875,,,,2024-08-13,19:00:00
EONET_10167,Wildfire in Mozambique 1021365,,Wildfires,37.46140702315908  -11.815238111347293,,,,2024-08-13,19:00:00
EONET_10191,Wildfire in Angola 1021402,,Wildfires,21.38914171643784  -15.75290043750658,,,,2024-08-13,19:00:00
EONET_10192,Wildfire in Tanzania 1021404,,Wildfires,31.758616558228088  -5.442934151064628,,,,2024-08-13,19:00:00
EONET_10193,Wildfire in Zambia 1021405,,Wildfires,31.70410446520538  -12.622567684706867,,,,2024-08-13,19:00:00
EONET_10194,Wildfire in Angola 1021406,,Wildfires,21.191878271609244  -16.76396528823835,,,,2024-08-13,19:00:00
EONET_10195,Wildfire in Zambia 1021408,,Wildfires,30.63350337183372  -10.798355495716482,,,,2024-08-13,19:00:00
EONET_10196,Wildfire in Brazil 1021424,,Wildfires,-53.06973474293305  -15.51605582700739,,,,2024-08-13,19:00:00
EONET_10197,Wildfire in Australia 1021425,,Wildfires,126.78245832434962  -14.67904582877073,,,,2024-08-13,19:00:00
EONET_10198,Wildfire in Angola 1021403,,Wildfires,14.388234539702731  -15.49433198924666,,,,2024-08-13,19:00:00
EONET_10199,Wildfire in Angola 1021407,,Wildfires,20.943320425900023  -12.97482717617488,,,,2024-08-13,19:00:00
EONET_10200,Wildfire in Brazil 1021417,,Wildfires,-47.45155333908978  -9.180441704686029,,,,2024-08-13,19:00:00
EONET_10242,Wildfire in Brazil 1021442,,Wildfires,-46.44942828095308  -8.318539152829223,,,,2024-08-13,19:00:00
EONET_10243,Wildfire in Angola 1021443,,Wildfires,18.639042191977953  -9.326669994647123,,,,2024-08-13,19:00:00
EONET_10244,Wildfire in Angola 1021444,,Wildfires,16.008953898226487  -15.692925304243538,,,,2024-08-13,19:00:00
EONET_10245,Wildfire in Portugal 1021445,,Wildfires,-17.01828024554491  32.72837485746972,,,,2024-08-13,19:00:00
EONET_10351,Wildfire in Angola 1021541,,Wildfires,19.52635083037396  -14.700719714270162,,,,2024-08-13,19:00:00
EONET_9962,Wildfire in Australia 1021229,,Wildfires,135.3743613894412  -13.254837427465988,,,,2024-08-12,19:00:00
EONET_9963,Wildfire in Australia 1021230,,Wildfires,135.39184029001575  -13.112206454224406,,,,2024-08-12,19:00:00
EONET_10017,Wildfire in Australia 1021262,,Wildfires,128.23764704402242  -18.393905392878846,,,,2024-08-12,19:00:00
EONET_10018,Wildfire in Canada 1021275,,Wildfires,-95.16077756946282  54.80540793112522,,,,2024-08-12,19:00:00
EONET_10019,Wildfire in Australia 1021276,,Wildfires,135.3154094111344  -13.250758678149431,,,,2024-08-12,19:00:00
EONET_10064,Wildfire in Angola 1021295,,Wildfires,15.072098039375973  -15.236983014414577,,,,2024-08-12,19:00:00
EONET_10065,Wildfire in Australia 1021319,,Wildfires,135.60563790478747  -13.26101048684508,,,,2024-08-12,19:00:00
EONET_10066,Wildfire in Australia 1021320,,Wildfires,135.18996042353652  -13.335711650604853,,,,2024-08-12,19:00:00
EONET_10067,Wildfire in Angola 1021291,,Wildfires,19.654619856494186  -10.494819399649218,,,,2024-08-12,19:00:00
EONET_10068,Wildfire in Namibia 1021292,,Wildfires,20.174904571951156  -18.62523718169689,,,,2024-08-12,19:00:00
EONET_10069,Wildfire in Angola 1021293,,Wildfires,15.110221003754953  -15.23281620704849,,,,2024-08-12,19:00:00
EONET_10070,Wildfire in Angola 1021294,,Wildfires,20.468352618464348  -16.191846421272174,,,,2024-08-12,19:00:00
EONET_10110,Wildfire in Zambia 1021327,,Wildfires,24.63259923570429  -12.435581495929101,,,,2024-08-12,19:00:00
EONET_10111,Wildfire in Australia 1021360,,Wildfires,135.307344271974  -13.353533683139982,,,,2024-08-12,19:00:00
EONET_10112,Wildfire in Bolivia 1021361,,Wildfires,-65.37903041872102  -14.222538350702445,,,,2024-08-12,19:00:00
EONET_10113,Wildfire in Australia 1021362,,Wildfires,135.43071677721406  -12.845111983636928,,,,2024-08-12,19:00:00
EONET_10114,Wildfire in Bolivia 1021363,,Wildfires,-60.431722295550465  -16.776272315648125,,,,2024-08-12,19:00:00
EONET_10115,Wildfire in Australia 1021345,,Wildfires,134.84156137763745  -16.296632889568258,,,,2024-08-12,19:00:00
EONET_10116,Wildfire in Bolivia 1021346,,Wildfires,-64.98884275167623  -13.577857052833153,,,,2024-08-12,19:00:00
EONET_10117,Wildfire in Australia 1021347,,Wildfires,135.46692008790978  -12.72499449206798,,,,2024-08-12,19:00:00
EONET_10118,Wildfire in Angola 1021328,,Wildfires,14.31869308195542  -16.397769559299455,,,,2024-08-12,19:00:00
EONET_10119,Wildfire in Angola 1021329,,Wildfires,21.5429817417157  -17.475410389696258,,,,2024-08-12,19:00:00
EONET_10120,Wildfire in Australia 1021355,,Wildfires,135.33395286146646  -23.30302406616199,,,,2024-08-12,19:00:00
EONET_10168,Wildfire in The Democratic Republic of Congo 1021376,,Wildfires,20.095079989979297  -4.3235786271537044,,,,2024-08-12,19:00:00
EONET_10169,Wildfire in Angola 1021378,,Wildfires,21.735268868931207  -17.238833341220936,,,,2024-08-12,19:00:00
EONET_10170,Wildfire in Brazil 1021386,,Wildfires,-58.220621476703776  -13.11387992331208,,,,2024-08-12,19:00:00
EONET_10171,Wildfire in The Democratic Republic of Congo 1021377,,Wildfires,25.59916373086871  -7.85316139515467,,,,2024-08-12,19:00:00
EONET_10201,Wildfire in Bolivia 1021418,,Wildfires,-68.10561069868962  -12.673269055346093,,,,2024-08-12,19:00:00
EONET_10202,Wildfire in Angola 1021421,,Wildfires,17.360048802987112  -11.131518200516082,,,,2024-08-12,19:00:00
EONET_10203,Wildfire in Angola 1021410,,Wildfires,21.37066342625054  -14.36849779980765,,,,2024-08-12,19:00:00
EONET_10204,Wildfire in Angola 1021412,,Wildfires,20.623985580019035  -10.357468745271358,,,,2024-08-12,19:00:00
EONET_10205,Wildfire in Australia 1021426,,Wildfires,135.24452118065324  -13.171996041609882,,,,2024-08-12,19:00:00
EONET_10206,Wildfire in Paraguay 1021427,,Wildfires,-57.273834758601545  -22.636531355942832,,,,2024-08-12,19:00:00
EONET_10207,Wildfire in Angola 1021409,,Wildfires,20.861257709163873  -15.699987910287335,,,,2024-08-12,19:00:00
EONET_10208,Wildfire in The Democratic Republic of Congo 1021411,,Wildfires,25.48499425681025  -8.731897731934994,,,,2024-08-12,19:00:00
EONET_10246,Wildfire in Russian Federation 1021430,,Wildfires,94.36328543550827  51.104473134319676,,,,2024-08-12,19:00:00
EONET_10247,Wildfire in Türkiye 1021461,,Wildfires,27.1427242216998  38.51799742434841,,,,2024-08-12,19:00:00
EONET_10248,Wildfire in Bolivia 1021462,,Wildfires,-64.15996050350536  -16.256806635599965,,,,2024-08-12,19:00:00
EONET_10249,Wildfire in Angola 1021446,,Wildfires,21.19006310787518  -13.75729678443708,,,,2024-08-12,19:00:00
EONET_10250,Wildfire in Zambia 1021447,,Wildfires,30.53048856885277  -10.750882107016505,,,,2024-08-12,19:00:00
EONET_10007,Gold Ranch Wildfire  Washoe  Nevada,East of Interstate 80  South of Verdi  both sides of Truckee River moving east,Wildfires,-119.99762  39.497432,,,,2024-08-11,22:03:00
EONET_10013,FORT GREEN RADAR (53) Wildfire  Polk  Florida,3 MILES NORTH OF FORT GREEN,Wildfires,-81.9730556  27.7069444,,,,2024-08-11,19:59:00
EONET_9964,Wildfire in Australia 1021231,,Wildfires,135.65313999337118  -12.803005526648683,,,,2024-08-11,19:00:00
EONET_10020,Wildfire in Botswana 1021274,,Wildfires,23.749801767959465  -23.376112817531585,,,,2024-08-11,19:00:00
EONET_10021,Wildfire in Brazil 1021277,,Wildfires,-58.87139217721379  -14.735261180363667,,,,2024-08-11,19:00:00
EONET_10022,Wildfire in Australia 1021278,,Wildfires,135.1559186772625  -12.834912114382247,,,,2024-08-11,19:00:00
EONET_10023,Wildfire in Brazil 1021263,,Wildfires,-50.16428083411228  -10.15802789538155,,,,2024-08-11,19:00:00
EONET_10071,Wildfire in Brazil 1021306,,Wildfires,-50.542064060928055  -11.84711459230125,,,,2024-08-11,19:00:00
EONET_10072,Wildfire in Angola 1021296,,Wildfires,15.642235307632257  -16.031808929636043,,,,2024-08-11,19:00:00
EONET_10073,Wildfire in Australia 1021307,,Wildfires,135.54723123295088  -12.950844305628152,,,,2024-08-11,19:00:00
EONET_10074,Wildfire in Brazil 1021308,,Wildfires,-59.67466431615424  -13.666951400828742,,,,2024-08-11,19:00:00
EONET_10075,Wildfire in Brazil 1021321,,Wildfires,-65.51067471874148  -9.225796545563304,,,,2024-08-11,19:00:00
EONET_10076,Wildfire in Ukraine  Republic of Moldova 1021286,,Wildfires,30.10065662640196  46.45873961050406,,,,2024-08-11,19:00:00
EONET_10121,Wildfire in South Africa 1021330,,Wildfires,27.86570174693966  -25.117287598133935,,,,2024-08-11,19:00:00
EONET_10122,Wildfire in Zambia 1021333,,Wildfires,30.512351853751433  -10.86239903431287,,,,2024-08-11,19:00:00
EONET_10123,Wildfire in Zambia 1021323,,Wildfires,29.869270549798706  -10.027008797911511,,,,2024-08-11,19:00:00
EONET_10124,Wildfire in Angola 1021331,,Wildfires,19.713638960924637  -16.724595737196935,,,,2024-08-11,19:00:00
EONET_10125,Wildfire in Angola 1021332,,Wildfires,20.90775788343066  -14.727407265432353,,,,2024-08-11,19:00:00
EONET_10126,Wildfire in Angola 1021334,,Wildfires,20.06982489024305  -9.392990457153978,,,,2024-08-11,19:00:00
EONET_10127,Wildfire in Brazil 1021348,,Wildfires,-52.97709914244546  -15.446615769922277,,,,2024-08-11,19:00:00
EONET_10128,Wildfire in Paraguay 1021349,,Wildfires,-58.70705288691781  -20.225597963174692,,,,2024-08-11,19:00:00
EONET_10129,Wildfire in Russian Federation 1021350,,Wildfires,116.61666117912284  52.793132925980316,,,,2024-08-11,19:00:00
EONET_10130,Wildfire in Brazil 1021364,,Wildfires,-56.56464096022431  -14.886195343314618,,,,2024-08-11,19:00:00
EONET_10131,Wildfire in Bolivia 1021353,,Wildfires,-59.207969274226855  -17.598779803060808,,,,2024-08-11,19:00:00
EONET_10172,Wildfire in Angola 1021379,,Wildfires,17.74499806662416  -12.69570292400918,,,,2024-08-11,19:00:00
EONET_10173,Wildfire in Zambia 1021380,,Wildfires,29.673667248799184  -9.874950813740726,,,,2024-08-11,19:00:00
EONET_10174,Wildfire in Brazil 1021387,,Wildfires,-62.47209619110567  -12.45484237212747,,,,2024-08-11,19:00:00
EONET_10175,Wildfire in Brazil 1021388,,Wildfires,-57.75322535563342  -20.821009622003228,,,,2024-08-11,19:00:00
EONET_10176,Wildfire in Bolivia 1021389,,Wildfires,-59.83190181425423  -16.554414988388807,,,,2024-08-11,19:00:00
EONET_10177,Wildfire in Bolivia 1021398,,Wildfires,-59.181313728791125  -17.5038528179552,,,,2024-08-11,19:00:00
EONET_10178,Wildfire in Mozambique 1021366,,Wildfires,38.32959307168844  -13.582736298861503,,,,2024-08-11,19:00:00
EONET_10179,Wildfire in Angola 1021381,,Wildfires,20.650644316771295  -10.202195597066659,,,,2024-08-11,19:00:00
EONET_10209,Wildfire in Angola 1021413,,Wildfires,20.557509792281067  -10.592679586415988,,,,2024-08-11,19:00:00
EONET_10210,Wildfire in Angola 1021414,,Wildfires,16.860214289020835  -10.596253838210467,,,,2024-08-11,19:00:00
EONET_10211,Wildfire in The Democratic Republic of Congo 1021415,,Wildfires,17.131500260722763  -6.725148490916974,,,,2024-08-11,19:00:00
EONET_10251,Wildfire in Angola 1021465,,Wildfires,20.32598755516862  -10.448115035162164,,,,2024-08-11,19:00:00
EONET_10252,Wildfire in Bolivia 1021463,,Wildfires,-63.27854420877394  -15.527532176805023,,,,2024-08-11,19:00:00
EONET_10253,Wildfire in Bolivia 1021464,,Wildfires,-60.18637660593399  -16.42574090593983,,,,2024-08-11,19:00:00
EONET_10254,Wildfire in Brazil 1021466,,Wildfires,-57.077224755410256  -20.95738964063876,,,,2024-08-11,19:00:00
EONET_10255,Wildfire in Brazil 1021467,,Wildfires,-56.905138184688056  -20.958508855496344,,,,2024-08-11,19:00:00
EONET_10256,Wildfire in Brazil 1021468,,Wildfires,-47.21204268135545  -8.277484545436307,,,,2024-08-11,19:00:00
EONET_10257,Wildfire in The Democratic Republic of Congo 1021469,,Wildfires,17.34284783351382  -6.545690730939309,,,,2024-08-11,19:00:00
EONET_10258,Wildfire in Russian Federation 1021470,,Wildfires,116.72450492610832  51.45508870302812,,,,2024-08-11,19:00:00
EONET_10259,Wildfire in Bolivia 1021471,,Wildfires,-61.26753961092573  -15.698107644227111,,,,2024-08-11,19:00:00
EONET_10010,ROAD NINE Wildfire  Douglas  Washington,12 mi NW of Coulee City,Wildfires,-119.39  47.76,,,,2024-08-11,11:24:00
EONET_9821,Wildfire in Canada 1021187,,Wildfires,-123.00084419163979  62.38697126532642,,,,2024-08-10,19:00:00
EONET_9965,Wildfire in Bolivia 1021226,,Wildfires,-60.71370498885354  -15.238550780197029,,,,2024-08-10,19:00:00
EONET_9966,Wildfire in Bolivia 1021219,,Wildfires,-63.11952096644552  -13.184316339849184,,,,2024-08-10,19:00:00
EONET_9967,Wildfire in Bolivia 1021220,,Wildfires,-61.91564692725358  -15.790447278214229,,,,2024-08-10,19:00:00
EONET_9968,Wildfire in Brazil 1021232,,Wildfires,-58.15096208988025  -13.504067280823127,,,,2024-08-10,19:00:00
EONET_9969,Wildfire in Australia 1021233,,Wildfires,136.13295342180731  -15.836121344573447,,,,2024-08-10,19:00:00
EONET_9970,Wildfire in Canada 1021234,,Wildfires,-96.24970715146085  57.3472941819545,,,,2024-08-10,19:00:00
EONET_10024,Wildfire in Namibia 1021249,,Wildfires,19.547099610784922  -19.318924346078045,,,,2024-08-10,19:00:00
EONET_10025,Wildfire in Angola 1021250,,Wildfires,20.872731269287986  -12.886570734952631,,,,2024-08-10,19:00:00
EONET_10026,Wildfire in Angola 1021248,,Wildfires,13.511188374998001  -16.094444217408792,,,,2024-08-10,19:00:00
EONET_10027,Wildfire in Canada 1021242,,Wildfires,-109.3370927714659  61.214700757558234,,,,2024-08-10,19:00:00
EONET_10028,Wildfire in Bolivia 1021268,,Wildfires,-65.01453518534717  -12.19762111955318,,,,2024-08-10,19:00:00
EONET_10029,Wildfire in Bolivia 1021273,,Wildfires,-65.00688594571938  -12.203804155095575,,,,2024-08-10,19:00:00
EONET_10030,Wildfire in Bolivia 1021264,,Wildfires,-62.794984356681205  -15.398676391228562,,,,2024-08-10,19:00:00
EONET_10031,Wildfire in Bolivia 1021265,,Wildfires,-58.95123474640866  -16.48497099989245,,,,2024-08-10,19:00:00
EONET_10032,Wildfire in Brazil 1021266,,Wildfires,-60.53309977998192  -9.460667530099967,,,,2024-08-10,19:00:00
EONET_10033,Wildfire in Brazil 1021267,,Wildfires,-46.0330167068896  -13.453086581746165,,,,2024-08-10,19:00:00
EONET_10034,Wildfire in Brazil 1021279,,Wildfires,-60.52510661661587  -9.471592313898379,,,,2024-08-10,19:00:00
EONET_10035,Wildfire in Bolivia 1021280,,Wildfires,-59.66972066487884  -16.49706923364881,,,,2024-08-10,19:00:00
EONET_10077,Wildfire in Angola 1021316,,Wildfires,22.588538002350266  -17.658758576450552,,,,2024-08-10,19:00:00
EONET_10078,Wildfire in Brazil 1021309,,Wildfires,-53.35240547391562  -14.44754145834721,,,,2024-08-10,19:00:00
EONET_10079,Wildfire in Brazil 1021310,,Wildfires,-53.91413914525851  -14.022251007703199,,,,2024-08-10,19:00:00
EONET_10080,Wildfire in Angola 1021297,,Wildfires,20.360219602274146  -15.192378240591731,,,,2024-08-10,19:00:00
EONET_10132,Wildfire in Angola 1021356,,Wildfires,19.95415908123773  -14.396132995716822,,,,2024-08-10,19:00:00
EONET_10133,Wildfire in Angola 1021357,,Wildfires,21.263787437492393  -14.192894526373669,,,,2024-08-10,19:00:00
EONET_10134,Wildfire in Brazil 1021354,,Wildfires,-58.64181644325555  -14.88841260278522,,,,2024-08-10,19:00:00
EONET_10135,Wildfire in Brazil 1021351,,Wildfires,-57.626809121544525  -20.261773950961157,,,,2024-08-10,19:00:00
EONET_10136,Wildfire in Brazil 1021352,,Wildfires,-57.701728493010016  -20.551146613347832,,,,2024-08-10,19:00:00
EONET_10137,Wildfire in Angola 1021335,,Wildfires,21.737372739204933  -17.81831820946934,,,,2024-08-10,19:00:00
EONET_10138,Wildfire in Angola 1021336,,Wildfires,21.10010818348781  -15.4478618612443,,,,2024-08-10,19:00:00
EONET_10180,Wildfire in Zambia 1021382,,Wildfires,29.61045655436394  -9.698409480218523,,,,2024-08-10,19:00:00
EONET_10181,Wildfire in The Democratic Republic of Congo 1021383,,Wildfires,24.68835445131486  -9.191569824946132,,,,2024-08-10,19:00:00
EONET_10182,Wildfire in Angola 1021367,,Wildfires,21.554465748069237  -14.488360979994056,,,,2024-08-10,19:00:00
EONET_10260,Wildfire in Russian Federation 1021472,,Wildfires,135.1335111707776  69.2727853904676,,,,2024-08-10,19:00:00
EONET_10261,Wildfire in Angola 1021476,,Wildfires,16.469433968681084  -16.914381777453723,,,,2024-08-10,19:00:00
EONET_10262,Wildfire in Brazil 1021477,,Wildfires,-57.05282847584889  -13.428289236817278,,,,2024-08-10,19:00:00
EONET_10263,Wildfire in Bolivia 1021478,,Wildfires,-58.182479566517216  -17.46862917263327,,,,2024-08-10,19:00:00
EONET_10264,Wildfire in Bolivia 1021479,,Wildfires,-58.41912881452696  -17.66319708678851,,,,2024-08-10,19:00:00
EONET_10265,Wildfire in Canada 1021480,,Wildfires,-102.59187512240806  55.51784008165352,,,,2024-08-10,19:00:00
EONET_10266,Wildfire in Russian Federation 1021481,,Wildfires,132.98995756601957  68.41891677587935,,,,2024-08-10,19:00:00
EONET_10267,Wildfire in Angola 1021483,,Wildfires,17.098213156993193  -14.402123481908673,,,,2024-08-10,19:00:00
EONET_10268,Wildfire in Bolivia 1021484,,Wildfires,-62.10339399452697  -15.946869524031646,,,,2024-08-10,19:00:00
EONET_10269,Wildfire in Angola 1021485,,Wildfires,16.924071313525854  -13.043803073759408,,,,2024-08-10,19:00:00
EONET_10270,Wildfire in Bolivia 1021486,,Wildfires,-63.413280532190264  -13.48599659153236,,,,2024-08-10,19:00:00
EONET_10271,Wildfire in Brazil 1021487,,Wildfires,-57.076942899635974  -20.82751508607654,,,,2024-08-10,19:00:00
EONET_10272,Wildfire in Angola 1021473,,Wildfires,19.964759052868892  -14.101016586860917,,,,2024-08-10,19:00:00
EONET_10273,Wildfire in Angola 1021475,,Wildfires,20.412123209843315  -17.03493532988933,,,,2024-08-10,19:00:00
EONET_10274,Wildfire in Australia 1021474,,Wildfires,126.64166286187687  -18.435282717686185,,,,2024-08-10,19:00:00
EONET_10275,Wildfire in Angola 1021482,,Wildfires,16.798488114924844  -10.48570507724433,,,,2024-08-10,19:00:00
EONET_10014,Dixon Wildfire  Douglas  Oregon,,Wildfires,-122.9368  42.91586667,,,,2024-08-10,18:20:00
EONET_10006,Dixon Wildfire  Douglas  Oregon,Fire is approximately 1 Mile East of Tiller  OR,Wildfires,-122.9368  42.915867,,,,2024-08-10,17:52:00
EONET_10015,HOLYLAND (13) Wildfire  Palm Beach  Florida,PALM BEACH,Wildfires,-80.7269444  26.4033333,,,,2024-08-09,20:20:00
EONET_9776,Wildfire in Bolivia 1021048,,Wildfires,-58.67186347220135  -16.77548075154814,,,,2024-08-09,19:00:00
EONET_9777,Wildfire in Australia 1021049,,Wildfires,136.52377610489143  -12.263686204013801,,,,2024-08-09,19:00:00
EONET_9822,Wildfire in Brazil 1021074,,Wildfires,-50.569978160874285  -12.047520690747483,,,,2024-08-09,19:00:00
